transaction_id,date,time,customer_name,customer_type,cut_type,chickens_count,live_weight_kg,carcass_weight_kg,weight_loss_kg,yield_ratio,price_per_kg,cogs_rp,revenue_rp,gross_profit_rp,payment_method,payment_status
TRX-20260816-1632,2026-08-16,05:27,Eceran Umum,Umum,Fillet Dada,2,3.44,2.57,0.87,0.748,48000,75680,123359,47679,Tunai,Lunas
TRX-20260816-1633,2026-08-16,04:57,Warung Padang Roda Jaya,Langganan,Potong 12,21,48.2,36.01,12.19,0.747,36500,1060400,1314365,253965,Tempo_7H,Belum Lunas
TRX-20260816-1634,2026-08-16,07:34,Eceran Umum,Umum,Karkas Utuh,2,3.48,2.55,0.93,0.732,35000,76560,89250,12690,Tunai,Lunas
TRX-20260816-1635,2026-08-16,05:19,Depot Mie Pangsit 88,Langganan,Potong 8,16,34.85,25.86,8.99,0.742,36500,766700,943890,177190,Tempo_3H,Lunas
TRX-20260816-1636,2026-08-16,04:44,Bakso Solo Mas Mul,Langganan,Karkas Utuh,34,75.53,55.44,20.09,0.734,35000,1661660,1940400,278740,Tempo_7H,Belum Lunas
TRX-20260816-1637,2026-08-16,05:17,Eceran Umum,Umum,Karkas Utuh,1,2.1,1.56,0.54,0.743,35000,46200,54600,8400,Tunai,Lunas
TRX-20260816-1638,2026-08-16,07:03,Warung Padang Roda Jaya,Langganan,Potong 12,9,16.92,12.55,4.37,0.742,36500,372240,458075,85835,Tempo_7H,Belum Lunas
TRX-20260816-1639,2026-08-16,04:12,Eceran Umum,Umum,Potong 12,2,3.69,2.67,1.02,0.723,36500,81180,97455,16275,Tunai,Lunas
TRX-20260816-1640,2026-08-16,05:09,Depot Mie Pangsit 88,Langganan,Potong 8,22,46.67,34.21,12.46,0.733,36500,1026740,1248665,221925,Tempo_3H,Belum Lunas
TRX-20260816-1641,2026-08-16,03:47,Katering Berkah Ibu,Langganan,Fillet Dada,21,38.92,29.42,9.5,0.756,48000,856240,1412160,555920,Tempo_14H,Belum Lunas
TRX-20260816-1642,2026-08-16,04:19,Eceran Umum,Umum,Potong 4,2,3.98,2.91,1.07,0.731,35000,87560,101850,14290,Tunai,Lunas
TRX-20260816-1643,2026-08-16,03:05,Warung Nasi Sunda Ibu Imas,Langganan,Karkas Utuh,14,28.57,20.28,8.29,0.71,35000,628540,709800,81260,Tempo_7H,Lunas
TRX-20260816-1644,2026-08-16,09:10,Eceran Umum,Umum,Potong 4,1,2.11,1.54,0.57,0.728,35000,46420,53900,7480,Tunai,Lunas
TRX-20260816-1645,2026-08-16,10:30,Ayam Geprek Sambal Bawang,Langganan,Karkas Utuh,32,66.35,47.71,18.64,0.719,35000,1459699,1669850,210151,Tunai,Lunas
TRX-20260816-1646,2026-08-16,08:04,Warung Nasi Sunda Ibu Imas,Langganan,Potong 12,18,39.88,29.63,10.25,0.743,36500,877360,1081495,204135,Tempo_7H,Belum Lunas
TRX-20260816-1647,2026-08-16,08:10,Bakso Solo Mas Mul,Langganan,Fillet Dada,30,67.69,48.4,19.29,0.715,48000,1489180,2323200,834020,Tempo_7H,Belum Lunas
TRX-20260816-1648,2026-08-16,04:42,Eceran Umum,Umum,Potong 4,2,4.32,3.07,1.25,0.71,35000,95040,107450,12410,Tunai,Lunas
TRX-20260816-1649,2026-08-16,08:35,Ayam Geprek Sambal Bawang,Langganan,Potong 8,30,57.79,43.23,14.56,0.748,36500,1271380,1577895,306515,Tunai,Belum Lunas
TRX-20260817-1650,2026-08-17,03:57,Ayam Geprek Sambal Bawang,Langganan,Fillet Dada,9,19.81,14.14,5.67,0.714,48000,435820,678720,242900,Tunai,Belum Lunas
TRX-20260817-1651,2026-08-17,05:06,Eceran Umum,Umum,Potong 4,1,2.08,1.53,0.55,0.736,35000,45760,53550,7790,Tunai,Lunas
TRX-20260817-1652,2026-08-17,05:56,Ayam Geprek Sambal Bawang,Langganan,Karkas Utuh,14,28.74,20.72,8.02,0.721,35000,632280,725200,92920,Tunai,Belum Lunas
TRX-20260817-1653,2026-08-17,08:02,Eceran Umum,Umum,Campur,1,1.96,1.46,0.5,0.744,35000,43120,51100,7980,Tunai,Lunas
TRX-20260817-1654,2026-08-17,04:09,Warung Nasi Sunda Ibu Imas,Langganan,Fillet Dada,34,72.6,54.96,17.64,0.757,48000,1597199,2638080,1040881,Tempo_7H,Belum Lunas
TRX-20260817-1655,2026-08-17,06:30,Warung Nasi Sunda Ibu Imas,Langganan,Potong 12,21,42.89,31.44,11.45,0.733,36500,943580,1147560,203980,Tempo_7H,Belum Lunas
TRX-20260817-1656,2026-08-17,05:05,Eceran Umum,Umum,Potong 12,2,3.67,2.61,1.06,0.71,36500,80740,95265,14525,Tunai,Lunas
TRX-20260817-1657,2026-08-17,06:21,Eceran Umum,Umum,Karkas Utuh,2,4.01,2.9,1.11,0.723,35000,88220,101500,13280,Tunai,Lunas
TRX-20260817-1658,2026-08-17,07:58,Ayam Geprek Sambal Bawang,Langganan,Fillet Dada,33,71.15,51.8,19.35,0.728,48000,1565300,2486400,921100,Tunai,Belum Lunas
TRX-20260817-1659,2026-08-17,04:14,Eceran Umum,Umum,Karkas Utuh,1,1.71,1.23,0.48,0.717,35000,37620,43050,5430,Tunai,Lunas
TRX-20260817-1660,2026-08-17,07:57,Katering Berkah Ibu,Langganan,Potong 4,8,16.09,11.63,4.46,0.723,35000,353980,407050,53070,Tempo_14H,Belum Lunas
TRX-20260817-1661,2026-08-17,04:27,Eceran Umum,Umum,Fillet Dada,2,3.45,2.56,0.89,0.743,48000,75900,122880,46980,Tunai,Lunas
TRX-20260817-1662,2026-08-17,03:54,Eceran Umum,Umum,Potong 8,1,1.98,1.44,0.54,0.728,36500,43560,52560,9000,Tunai,Lunas
TRX-20260817-1663,2026-08-17,09:33,Warung Nasi Sunda Ibu Imas,Langganan,Potong 4,24,43.36,31.96,11.4,0.737,35000,953920,1118600,164680,Tempo_7H,Belum Lunas
TRX-20260817-1664,2026-08-17,03:34,Eceran Umum,Umum,Potong 4,2,3.91,2.85,1.06,0.729,35000,86020,99750,13730,Tunai,Lunas
TRX-20260817-1665,2026-08-17,05:02,Eceran Umum,Umum,Potong 8,2,4.17,3.1,1.07,0.744,36500,91740,113150,21410,Tunai,Lunas
TRX-20260817-1666,2026-08-17,06:13,Bakso Solo Mas Mul,Langganan,Potong 4,7,14.48,10.98,3.5,0.758,35000,318560,384300,65740,Tempo_7H,Belum Lunas
TRX-20260817-1667,2026-08-17,03:03,Eceran Umum,Umum,Potong 4,2,3.45,2.51,0.94,0.728,35000,75900,87849,11949,Tunai,Lunas
TRX-20260817-1668,2026-08-17,04:28,Warung Nasi Sunda Ibu Imas,Langganan,Fillet Dada,7,12.68,9.57,3.11,0.755,48000,278960,459360,180400,Tempo_7H,Belum Lunas
TRX-20260817-1669,2026-08-17,08:02,Warung Padang Roda Jaya,Langganan,Potong 8,29,54.7,41.08,13.62,0.751,36500,1203400,1499420,296020,Tempo_7H,Belum Lunas
TRX-20260817-1670,2026-08-17,09:55,Warung Nasi Sunda Ibu Imas,Langganan,Potong 12,19,37.7,27.97,9.73,0.742,36500,829400,1020905,191505,Tempo_7H,Lunas
TRX-20260817-1671,2026-08-17,06:08,Ayam Geprek Sambal Bawang,Langganan,Potong 8,30,61.63,45.05,16.58,0.731,36500,1355860,1644325,288465,Tunai,Belum Lunas
TRX-20260818-1672,2026-08-18,09:19,Warung Nasi Sunda Ibu Imas,Langganan,Potong 8,30,67.5,50.22,17.28,0.744,36500,1485000,1833030,348030,Tempo_7H,Belum Lunas
TRX-20260818-1673,2026-08-18,09:48,Bakso Solo Mas Mul,Langganan,Potong 4,18,32.58,24.24,8.34,0.744,35000,716760,848400,131640,Tempo_7H,Belum Lunas
TRX-20260818-1674,2026-08-18,08:06,Eceran Umum,Umum,Fillet Dada,2,4.01,2.92,1.09,0.728,48000,88220,140160,51940,Tunai,Lunas
TRX-20260818-1675,2026-08-18,07:14,Eceran Umum,Umum,Karkas Utuh,1,1.79,1.33,0.46,0.743,35000,39380,46550,7170,Tunai,Lunas
TRX-20260818-1676,2026-08-18,04:14,Katering Berkah Ibu,Langganan,Campur,7,15.27,11.09,4.18,0.726,35000,335940,388150,52210,Tempo_14H,Belum Lunas
TRX-20260818-1677,2026-08-18,04:47,Eceran Umum,Umum,Potong 12,2,4.24,3.16,1.08,0.746,36500,93280,115340,22060,Tunai,Lunas
TRX-20260818-1678,2026-08-18,06:41,Warung Nasi Sunda Ibu Imas,Langganan,Potong 8,33,69.3,52.6,16.7,0.759,36500,1524600,1919900,395300,Tempo_7H,Belum Lunas
TRX-20260818-1679,2026-08-18,06:08,Eceran Umum,Umum,Potong 12,1,1.99,1.48,0.51,0.744,36500,43780,54020,10240,Tunai,Lunas
TRX-20260818-1680,2026-08-18,03:29,Warung Nasi Sunda Ibu Imas,Langganan,Campur,27,57.24,42.36,14.88,0.74,35000,1259280,1482600,223320,Tempo_7H,Lunas
TRX-20260818-1681,2026-08-18,06:00,Eceran Umum,Umum,Karkas Utuh,1,2.12,1.54,0.58,0.726,35000,46640,53900,7260,Tunai,Lunas
TRX-20260818-1682,2026-08-18,09:19,Warung Padang Roda Jaya,Langganan,Potong 12,9,18.93,14.16,4.77,0.748,36500,416460,516840,100380,Tempo_7H,Belum Lunas
TRX-20260818-1683,2026-08-18,07:24,Ayam Geprek Sambal Bawang,Langganan,Karkas Utuh,32,63.74,45.7,18.04,0.717,35000,1402280,1599500,197220,Tunai,Belum Lunas
TRX-20260818-1684,2026-08-18,03:22,Katering Berkah Ibu,Langganan,Potong 4,21,42.34,31.46,10.88,0.743,35000,931480,1101100,169620,Tempo_14H,Belum Lunas
TRX-20260818-1685,2026-08-18,03:49,Eceran Umum,Umum,Karkas Utuh,1,2.16,1.58,0.58,0.731,35000,47520,55300,7780,Tunai,Lunas
TRX-20260818-1686,2026-08-18,06:18,Eceran Umum,Umum,Karkas Utuh,1,1.92,1.44,0.48,0.75,35000,42240,50400,8160,Tunai,Lunas
TRX-20260818-1687,2026-08-18,03:58,Depot Mie Pangsit 88,Langganan,Potong 8,23,47.27,34.79,12.48,0.736,36500,1039940,1269835,229895,Tempo_3H,Belum Lunas
TRX-20260818-1688,2026-08-18,04:02,Warung Padang Roda Jaya,Langganan,Potong 8,13,24.51,17.92,6.59,0.731,36500,539220,654080,114860,Tempo_7H,Lunas
TRX-20260819-1689,2026-08-19,04:45,Warung Padang Roda Jaya,Langganan,Fillet Dada,21,48.0,36.43,11.57,0.759,48000,1056000,1748640,692640,Tempo_7H,Belum Lunas
TRX-20260819-1690,2026-08-19,08:20,Eceran Umum,Umum,Karkas Utuh,2,4.23,3.09,1.14,0.73,35000,93060,108150,15090,Tunai,Lunas
TRX-20260819-1691,2026-08-19,07:18,Eceran Umum,Umum,Potong 12,1,1.83,1.35,0.48,0.74,36500,40260,49275,9015,Tunai,Lunas
TRX-20260819-1692,2026-08-19,04:36,Eceran Umum,Umum,Campur,2,3.93,2.94,0.99,0.748,35000,86460,102900,16440,Tunai,Lunas
TRX-20260819-1693,2026-08-19,06:54,Bakso Solo Mas Mul,Langganan,Karkas Utuh,17,34.31,24.43,9.88,0.712,35000,754820,855050,100230,Tempo_7H,Lunas
TRX-20260819-1694,2026-08-19,03:49,Bakso Solo Mas Mul,Langganan,Potong 4,24,53.91,40.0,13.91,0.742,35000,1186020,1400000,213980,Tempo_7H,Lunas
TRX-20260819-1695,2026-08-19,06:49,Eceran Umum,Umum,Potong 8,2,3.63,2.74,0.89,0.755,36500,79860,100010,20150,Tunai,Lunas
TRX-20260819-1696,2026-08-19,04:17,Warung Padang Roda Jaya,Langganan,Karkas Utuh,13,28.82,20.89,7.93,0.725,35000,634040,731150,97110,Tempo_7H,Belum Lunas
TRX-20260819-1697,2026-08-19,03:35,Eceran Umum,Umum,Potong 8,2,4.05,2.93,1.12,0.724,36500,89100,106945,17845,Tunai,Lunas
TRX-20260819-1698,2026-08-19,09:27,Eceran Umum,Umum,Potong 12,1,2.1,1.57,0.53,0.747,36500,46200,57305,11105,Tunai,Lunas
TRX-20260819-1699,2026-08-19,03:26,Eceran Umum,Umum,Campur,2,4.13,3.07,1.06,0.743,35000,90860,107450,16590,Tunai,Lunas
TRX-20260819-1700,2026-08-19,06:39,Eceran Umum,Umum,Potong 12,2,3.41,2.54,0.87,0.744,36500,75020,92710,17690,Tunai,Lunas
TRX-20260819-1701,2026-08-19,06:50,Eceran Umum,Umum,Potong 8,1,2.08,1.48,0.6,0.713,36500,45760,54020,8260,Tunai,Lunas
TRX-20260819-1702,2026-08-19,04:47,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Fillet Dada,33,65.01,47.78,17.23,0.735,48000,1430220,2293440,863220,Tempo_3H,Belum Lunas
TRX-20260819-1703,2026-08-19,05:58,Eceran Umum,Umum,Potong 8,2,4.25,3.13,1.12,0.736,36500,93500,114245,20745,Tunai,Lunas
TRX-20260819-1704,2026-08-19,07:50,Bakso Solo Mas Mul,Langganan,Campur,7,14.13,10.63,3.5,0.752,35000,310860,372050,61190,Tempo_7H,Belum Lunas
TRX-20260819-1705,2026-08-19,04:03,Bakso Solo Mas Mul,Langganan,Potong 4,23,48.92,34.78,14.14,0.711,35000,1076240,1217300,141060,Tempo_7H,Lunas
TRX-20260819-1706,2026-08-19,09:07,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Potong 8,27,53.47,38.02,15.45,0.711,36500,1176340,1387730,211390,Tempo_3H,Lunas
TRX-20260819-1707,2026-08-19,09:37,Bakso Solo Mas Mul,Langganan,Potong 8,20,38.54,27.63,10.91,0.717,36500,847880,1008495,160615,Tempo_7H,Lunas
TRX-20260819-1708,2026-08-19,03:36,Depot Mie Pangsit 88,Langganan,Potong 8,16,30.98,22.31,8.67,0.72,36500,681560,814315,132755,Tempo_3H,Belum Lunas
TRX-20260820-1709,2026-08-20,04:58,Ayam Geprek Sambal Bawang,Langganan,Fillet Dada,22,39.8,29.69,10.11,0.746,48000,875599,1425120,549521,Tunai,Belum Lunas
TRX-20260820-1710,2026-08-20,05:30,Eceran Umum,Umum,Campur,2,3.41,2.45,0.96,0.718,35000,75020,85750,10730,Tunai,Lunas
TRX-20260820-1711,2026-08-20,06:21,Katering Berkah Ibu,Langganan,Potong 12,27,58.91,43.83,15.08,0.744,36500,1296020,1599795,303775,Tempo_14H,Belum Lunas
TRX-20260820-1712,2026-08-20,03:55,Warung Padang Roda Jaya,Langganan,Potong 8,13,26.14,19.66,6.48,0.752,36500,575080,717590,142510,Tempo_7H,Belum Lunas
TRX-20260820-1713,2026-08-20,05:06,Eceran Umum,Umum,Fillet Dada,2,3.52,2.57,0.95,0.731,48000,77440,123359,45919,Tunai,Lunas
TRX-20260820-1714,2026-08-20,03:16,Eceran Umum,Umum,Karkas Utuh,1,2.16,1.57,0.59,0.729,35000,47520,54950,7430,Tunai,Lunas
TRX-20260820-1715,2026-08-20,05:14,Bakso Solo Mas Mul,Langganan,Fillet Dada,5,11.35,8.36,2.99,0.737,48000,249700,401280,151580,Tempo_7H,Belum Lunas
TRX-20260820-1716,2026-08-20,03:03,Eceran Umum,Umum,Potong 12,1,1.94,1.4,0.54,0.72,36500,42680,51100,8420,Tunai,Lunas
TRX-20260820-1717,2026-08-20,10:17,Depot Mie Pangsit 88,Langganan,Campur,5,10.27,7.55,2.72,0.735,35000,225940,264250,38310,Tempo_3H,Belum Lunas
TRX-20260820-1718,2026-08-20,07:26,Ayam Geprek Sambal Bawang,Langganan,Karkas Utuh,9,17.21,12.6,4.61,0.732,35000,378620,441000,62380,Tunai,Belum Lunas
TRX-20260820-1719,2026-08-20,08:24,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Fillet Dada,19,42.39,30.48,11.91,0.719,48000,932580,1463040,530460,Tempo_3H,Belum Lunas
TRX-20260820-1720,2026-08-20,04:39,Eceran Umum,Umum,Potong 12,2,3.82,2.77,1.05,0.725,36500,84040,101105,17065,Tunai,Lunas
TRX-20260820-1721,2026-08-20,08:51,Ayam Geprek Sambal Bawang,Langganan,Potong 8,29,57.89,41.91,15.98,0.724,36500,1273580,1529714,256134,Tunai,Belum Lunas
TRX-20260820-1722,2026-08-20,04:09,Katering Berkah Ibu,Langganan,Potong 4,20,40.02,30.06,9.96,0.751,35000,880440,1052100,171660,Tempo_14H,Lunas
TRX-20260820-1723,2026-08-20,05:41,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Karkas Utuh,17,39.0,29.21,9.79,0.749,35000,858000,1022350,164350,Tempo_3H,Belum Lunas
TRX-20260820-1724,2026-08-20,05:14,Eceran Umum,Umum,Potong 8,1,1.97,1.49,0.48,0.754,36500,43340,54385,11045,Tunai,Lunas
TRX-20260820-1725,2026-08-20,04:29,Katering Berkah Ibu,Langganan,Fillet Dada,33,71.33,53.07,18.26,0.744,48000,1569260,2547360,978100,Tempo_14H,Belum Lunas
TRX-20260820-1726,2026-08-20,03:40,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Potong 8,33,67.48,48.32,19.16,0.716,36500,1484560,1763680,279120,Tempo_3H,Belum Lunas
TRX-20260821-1727,2026-08-21,08:59,Eceran Umum,Umum,Potong 8,1,1.97,1.48,0.49,0.752,36500,43340,54020,10680,Tunai,Lunas
TRX-20260821-1728,2026-08-21,03:40,Ayam Geprek Sambal Bawang,Langganan,Potong 8,27,49.17,36.39,12.78,0.74,36500,1081740,1328235,246495,Tunai,Belum Lunas
TRX-20260821-1729,2026-08-21,06:59,Eceran Umum,Umum,Potong 4,1,1.77,1.32,0.45,0.745,35000,38940,46200,7260,Tunai,Lunas
TRX-20260821-1730,2026-08-21,06:44,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Potong 8,6,12.94,9.42,3.52,0.728,36500,284680,343830,59150,Tempo_3H,Belum Lunas
TRX-20260821-1731,2026-08-21,05:47,Eceran Umum,Umum,Potong 12,2,3.5,2.51,0.99,0.716,36500,77000,91614,14614,Tunai,Lunas
TRX-20260821-1732,2026-08-21,04:50,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Fillet Dada,8,16.98,12.51,4.47,0.737,48000,373560,600480,226920,Tempo_3H,Belum Lunas
TRX-20260821-1733,2026-08-21,05:06,Eceran Umum,Umum,Fillet Dada,1,1.93,1.4,0.53,0.725,48000,42460,67200,24740,Tunai,Lunas
TRX-20260821-1734,2026-08-21,03:03,Depot Mie Pangsit 88,Langganan,Potong 8,21,43.75,32.64,11.11,0.746,36500,962500,1191360,228860,Tempo_3H,Belum Lunas
TRX-20260821-1735,2026-08-21,07:08,Warung Padang Roda Jaya,Langganan,Potong 8,22,43.31,31.83,11.48,0.735,36500,952820,1161795,208975,Tempo_7H,Belum Lunas
TRX-20260821-1736,2026-08-21,04:28,Eceran Umum,Umum,Fillet Dada,2,3.45,2.47,0.98,0.716,48000,75900,118560,42660,Tunai,Lunas
TRX-20260821-1737,2026-08-21,05:54,Eceran Umum,Umum,Karkas Utuh,1,2.1,1.55,0.55,0.736,35000,46200,54250,8050,Tunai,Lunas
TRX-20260821-1738,2026-08-21,04:59,Bakso Solo Mas Mul,Langganan,Fillet Dada,7,13.05,9.88,3.17,0.757,48000,287100,474240,187140,Tempo_7H,Belum Lunas
TRX-20260821-1739,2026-08-21,05:57,Eceran Umum,Umum,Potong 4,1,1.88,1.4,0.48,0.747,35000,41360,49000,7640,Tunai,Lunas
TRX-20260821-1740,2026-08-21,04:13,Warung Padang Roda Jaya,Langganan,Karkas Utuh,8,16.5,12.14,4.36,0.736,35000,363000,424900,61900,Tempo_7H,Belum Lunas
TRX-20260821-1741,2026-08-21,05:04,Eceran Umum,Umum,Fillet Dada,2,3.67,2.64,1.03,0.718,48000,80740,126720,45980,Tunai,Lunas
TRX-20260821-1742,2026-08-21,04:52,Bakso Solo Mas Mul,Langganan,Potong 8,12,23.51,16.76,6.75,0.713,36500,517220,611740,94520,Tempo_7H,Belum Lunas
TRX-20260821-1743,2026-08-21,06:50,Ayam Geprek Sambal Bawang,Langganan,Karkas Utuh,7,12.91,9.71,3.2,0.752,35000,284020,339850,55830,Tunai,Belum Lunas
TRX-20260821-1744,2026-08-21,07:31,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Karkas Utuh,28,63.4,45.96,17.44,0.725,35000,1394800,1608600,213800,Tempo_3H,Belum Lunas
TRX-20260821-1745,2026-08-21,04:32,Katering Berkah Ibu,Langganan,Potong 4,8,17.56,12.99,4.57,0.74,35000,386320,454650,68330,Tempo_14H,Belum Lunas
TRX-20260822-1746,2026-08-22,05:35,Bakso Solo Mas Mul,Langganan,Potong 8,20,45.29,34.24,11.05,0.756,36500,996380,1249760,253380,Tempo_7H,Belum Lunas
TRX-20260822-1747,2026-08-22,04:11,Ayam Geprek Sambal Bawang,Langganan,Potong 12,32,65.31,47.68,17.63,0.73,36500,1436820,1740320,303500,Tunai,Belum Lunas
TRX-20260822-1748,2026-08-22,05:42,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Fillet Dada,14,25.9,18.86,7.04,0.728,48000,569800,905280,335480,Tempo_3H,Belum Lunas
TRX-20260822-1749,2026-08-22,07:09,Eceran Umum,Umum,Potong 8,1,1.74,1.25,0.49,0.719,36500,38280,45625,7345,Tunai,Lunas
TRX-20260822-1750,2026-08-22,06:30,Ayam Geprek Sambal Bawang,Langganan,Karkas Utuh,31,61.56,44.63,16.93,0.725,35000,1354320,1562050,207730,Tunai,Belum Lunas
TRX-20260822-1751,2026-08-22,06:40,Warung Nasi Sunda Ibu Imas,Langganan,Potong 4,32,63.29,46.77,16.52,0.739,35000,1392380,1636950,244570,Tempo_7H,Belum Lunas
TRX-20260822-1752,2026-08-22,03:48,Katering Berkah Ibu,Langganan,Fillet Dada,31,59.41,44.85,14.56,0.755,48000,1307020,2152800,845780,Tempo_14H,Lunas
TRX-20260822-1753,2026-08-22,04:16,Eceran Umum,Umum,Potong 8,2,3.62,2.6,1.02,0.718,36500,79640,94900,15260,Tunai,Lunas
TRX-20260822-1754,2026-08-22,05:19,Eceran Umum,Umum,Potong 4,1,1.93,1.38,0.55,0.713,35000,42460,48299,5839,Tunai,Lunas
TRX-20260822-1755,2026-08-22,04:43,Bakso Solo Mas Mul,Langganan,Potong 12,9,18.77,14.06,4.71,0.749,36500,412940,513190,100250,Tempo_7H,Belum Lunas
TRX-20260822-1756,2026-08-22,04:30,Eceran Umum,Umum,Karkas Utuh,1,2.15,1.54,0.61,0.714,35000,47300,53900,6600,Tunai,Lunas
TRX-20260822-1757,2026-08-22,05:21,Eceran Umum,Umum,Potong 8,1,1.77,1.31,0.46,0.742,36500,38940,47815,8875,Tunai,Lunas
TRX-20260822-1758,2026-08-22,10:22,Warung Nasi Sunda Ibu Imas,Langganan,Potong 4,6,13.37,9.57,3.8,0.716,35000,294140,334950,40810,Tempo_7H,Belum Lunas
TRX-20260822-1759,2026-08-22,04:32,Eceran Umum,Umum,Potong 12,2,4.1,2.96,1.14,0.723,36500,90199,108040,17841,Tunai,Lunas
TRX-20260822-1760,2026-08-22,03:27,Eceran Umum,Umum,Potong 8,2,3.42,2.6,0.82,0.759,36500,75240,94900,19660,Tunai,Lunas
TRX-20260822-1761,2026-08-22,07:26,Eceran Umum,Umum,Karkas Utuh,2,3.53,2.59,0.94,0.735,35000,77660,90650,12990,Tunai,Lunas
TRX-20260822-1762,2026-08-22,06:17,Eceran Umum,Umum,Potong 8,2,3.67,2.77,0.9,0.754,36500,80740,101105,20365,Tunai,Lunas
TRX-20260822-1763,2026-08-22,08:26,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Fillet Dada,21,41.03,31.14,9.89,0.759,48000,902660,1494720,592060,Tempo_3H,Belum Lunas
TRX-20260822-1764,2026-08-22,03:49,Eceran Umum,Umum,Karkas Utuh,1,1.76,1.3,0.46,0.737,35000,38720,45500,6780,Tunai,Lunas
TRX-20260822-1765,2026-08-22,06:00,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Potong 8,13,26.7,20.05,6.65,0.751,36500,587400,731825,144425,Tempo_3H,Belum Lunas
TRX-20260822-1766,2026-08-22,05:44,Ayam Geprek Sambal Bawang,Langganan,Karkas Utuh,15,31.24,22.56,8.68,0.722,35000,687280,789600,102320,Tunai,Belum Lunas
TRX-20260822-1767,2026-08-22,04:59,Katering Berkah Ibu,Langganan,Fillet Dada,32,57.95,41.14,16.81,0.71,48000,1274900,1974720,699820,Tempo_14H,Lunas
TRX-20260822-1768,2026-08-22,04:07,Eceran Umum,Umum,Fillet Dada,2,3.53,2.6,0.93,0.737,48000,77660,124800,47140,Tunai,Lunas
TRX-20260822-1769,2026-08-22,06:12,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Potong 8,24,51.65,38.53,13.12,0.746,36500,1136300,1406345,270045,Tempo_3H,Lunas
TRX-20260822-1770,2026-08-22,06:47,Bakso Solo Mas Mul,Langganan,Potong 8,16,32.18,24.2,7.98,0.752,36500,707960,883300,175340,Tempo_7H,Belum Lunas
TRX-20260822-1771,2026-08-22,05:32,Bakso Solo Mas Mul,Langganan,Fillet Dada,19,34.85,25.93,8.92,0.744,48000,766700,1244640,477940,Tempo_7H,Belum Lunas
TRX-20260822-1772,2026-08-22,04:39,Pecel Lele & Ayam Lamongan Cak Har,Langganan,Potong 4,28,62.94,46.51,16.43,0.739,35000,1384680,1627850,243170,Tempo_3H,Belum Lunas
TRX-20260822-1773,2026-08-22,06:34,Eceran Umum,Umum,Karkas Utuh,1,1.85,1.38,0.47,0.748,35000,40700,48299,7599,Tunai,Lunas
TRX-20260822-1774,2026-08-22,05:54,Eceran Umum,Umum,Potong 8,2,3.74,2.8,0.94,0.749,36500,82280,102200,19920,Tunai,Lunas
TRX-20260822-1775,2026-08-22,03:51,Depot Mie Pangsit 88,Langganan,Potong 12,8,18.04,12.97,5.07,0.719,36500,396880,473405,76525,Tempo_3H,Belum Lunas
TRX-20260822-1776,2026-08-22,04:45,Eceran Umum,Umum,Karkas Utuh,1,1.8,1.35,0.45,0.749,35000,39600,47250,7650,Tunai,Lunas
TRX-20260823-1777,2026-08-23,07:29,Warung Nasi Sunda Ibu Imas,Langganan,Karkas Utuh,11,23.29,17.51,5.78,0.752,35000,512380,612850,100470,Tempo_7H,Belum Lunas
TRX-20260823-1778,2026-08-23,06:16,Eceran Umum,Umum,Fillet Dada,1,1.96,1.43,0.53,0.728,48000,43120,68640,25520,Tunai,Lunas
TRX-20260823-1779,2026-08-23,03:05,Depot Mie Pangsit 88,Langganan,Potong 4,12,23.33,17.59,5.74,0.754,35000,513259,615650,102391,Tempo_3H,Belum Lunas
TRX-20260823-1780,2026-08-23,05:12,Bakso Solo Mas Mul,Langganan,Potong 8,18,35.61,26.71,8.9,0.75,36500,783420,974915,191495,Tempo_7H,Belum Lunas
TRX-20260823-1781,2026-08-23,03:31,Ayam Geprek Sambal Bawang,Langganan,Campur,28,52.22,37.29,14.93,0.714,35000,1148840,1305150,156310,Tunai,Lunas
TRX-20260823-1782,2026-08-23,06:19,Depot Mie Pangsit 88,Langganan,Potong 8,21,41.29,30.6,10.69,0.741,36500,908380,1116900,208520,Tempo_3H,Belum Lunas
TRX-20260823-1783,2026-08-23,07:14,Warung Nasi Sunda Ibu Imas,Langganan,Potong 4,6,13.37,9.83,3.54,0.735,35000,294140,344050,49910,Tempo_7H,Lunas
TRX-20260823-1784,2026-08-23,03:58,Eceran Umum,Umum,Fillet Dada,1,1.82,1.32,0.5,0.725,48000,40040,63360,23320,Tunai,Lunas
TRX-20260823-1785,2026-08-23,04:20,Depot Mie Pangsit 88,Langganan,Potong 4,7,13.03,9.58,3.45,0.735,35000,286660,335300,48640,Tempo_3H,Belum Lunas
